                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    138,                 1.3455,                0.83134,                  1.302,                0.77163,                0.75022,                 0.8063,                0.49474,                 1.5026,                0.91298,                 1.4361,              0.0032185,              0.0032185,              0.0032185
                    139,                 1.3448,                0.82916,                 1.2995,                0.77372,                0.75033,                0.80668,                0.49476,                 1.5034,                0.91274,                 1.4364,               0.003169,               0.003169,               0.003169
                    140,                 1.3406,                0.82364,                 1.2916,                0.77265,                0.74962,                 0.8063,                 0.4947,                  1.505,                0.91282,                 1.4365,              0.0031195,              0.0031195,              0.0031195
                    141,                 1.3406,                0.81787,                 1.2917,                0.77476,                0.74997,                0.80592,                0.49352,                 1.5061,                0.91193,                 1.4366,                0.00307,                0.00307,                0.00307
                    142,                 1.3334,                0.81491,                 1.2905,                0.77367,                0.75134,                0.80481,                0.49393,                  1.507,                0.91278,                 1.4365,              0.0030205,              0.0030205,              0.0030205
                    143,                 1.3275,                0.81223,                 1.2849,                0.77248,                0.75526,                0.80628,                 0.4945,                 1.5079,                0.91201,                 1.4363,               0.002971,               0.002971,               0.002971
                    144,                 1.3242,                0.80234,                 1.2804,                0.77388,                0.75446,                0.80598,                0.49443,                 1.5092,                0.91191,                 1.4361,              0.0029215,              0.0029215,              0.0029215
                    145,                 1.3201,                0.80373,                 1.2785,                 0.7739,                0.75456,                 0.8057,                0.49392,                 1.5105,                 0.9113,                 1.4364,               0.002872,               0.002872,               0.002872
                    146,                 1.3203,                0.79751,                 1.2801,                0.77388,                0.75634,                0.80597,                0.49384,                  1.512,                0.91191,                 1.4368,              0.0028225,              0.0028225,              0.0028225
                    147,                 1.3173,                0.79283,                 1.2768,                0.77699,                0.75016,                 0.8052,                0.49381,                 1.5134,                0.91221,                 1.4373,               0.002773,               0.002773,               0.002773
                    148,                 1.3122,                0.78612,                 1.2726,                0.77586,                 0.7499,                 0.8042,                0.49267,                 1.5143,                0.91299,                 1.4374,              0.0027235,              0.0027235,              0.0027235
                    149,                 1.3114,                0.78752,                 1.2704,                0.77678,                 0.7507,                0.80448,                0.49367,                 1.5159,                 0.9128,                 1.4381,               0.002674,               0.002674,               0.002674
                    150,                 1.2992,                0.77929,                 1.2685,                0.77833,                0.75281,                0.80426,                0.49308,                 1.5169,                 0.9129,                 1.4383,              0.0026245,              0.0026245,              0.0026245
                    151,                 1.3005,                0.77629,                 1.2675,                0.77844,                0.75278,                0.80412,                0.49308,                 1.5181,                  0.914,                  1.439,               0.002575,               0.002575,               0.002575
                    152,                 1.2963,                0.77045,                 1.2672,                0.77671,                0.75188,                0.80281,                0.49344,                 1.5196,                0.91371,                 1.4396,              0.0025255,              0.0025255,              0.0025255
                    153,                 1.2916,                0.75823,                 1.2598,                0.77806,                0.75287,                0.80277,                0.49196,                 1.5214,                0.91338,                   1.44,               0.002476,               0.002476,               0.002476
                    154,                 1.2864,                0.76139,                 1.2563,                0.77411,                0.75266,                0.80269,                0.49251,                 1.5234,                0.91387,                 1.4406,              0.0024265,              0.0024265,              0.0024265
                    155,                 1.2855,                0.75818,                 1.2522,                0.77726,                0.75612,                0.80326,                0.49253,                 1.5255,                0.91386,                  1.441,               0.002377,               0.002377,               0.002377
                    156,                 1.2771,                 0.7448,                 1.2542,                0.77804,                0.75537,                0.80282,                0.49125,                 1.5268,                0.91433,                 1.4411,              0.0023275,              0.0023275,              0.0023275
                    157,                 1.2751,                0.74583,                 1.2542,                0.77995,                0.75323,                0.80244,                0.49017,                 1.5284,                0.91425,                 1.4416,               0.002278,               0.002278,               0.002278
                    158,                 1.2721,                0.74332,                 1.2508,                0.77658,                0.75316,                0.80231,                0.49026,                 1.5304,                0.91462,                 1.4423,              0.0022285,              0.0022285,              0.0022285
                    159,                 1.2674,                0.73363,                 1.2428,                0.77677,                 0.7522,                0.80207,                0.48988,                 1.5323,                0.91488,                 1.4428,               0.002179,               0.002179,               0.002179
                    160,                 1.2665,                0.73289,                 1.2421,                0.77798,                0.75636,                0.80214,                 0.4892,                  1.534,                0.91473,                 1.4434,              0.0021295,              0.0021295,              0.0021295
                    161,                 1.2632,                0.72629,                 1.2456,                0.77764,                0.75112,                0.80193,                0.48905,                 1.5357,                 0.9143,                 1.4445,                0.00208,                0.00208,                0.00208
                    162,                 1.2508,                0.71505,                 1.2349,                0.77525,                0.75277,                0.80216,                0.48966,                 1.5374,                0.91331,                 1.4446,              0.0020305,              0.0020305,              0.0020305
                    163,                 1.2539,                0.71384,                 1.2368,                0.77351,                0.75074,                0.80242,                0.49034,                 1.5389,                0.91234,                 1.4452,               0.001981,               0.001981,               0.001981
                    164,                 1.2452,                0.70783,                 1.2324,                0.77531,                0.74926,                0.80176,                0.48863,                 1.5407,                0.91153,                 1.4459,              0.0019315,              0.0019315,              0.0019315
                    165,                 1.2404,                0.70475,                 1.2292,                0.77447,                0.74814,                  0.801,                0.48812,                 1.5426,                0.91095,                 1.4464,               0.001882,               0.001882,               0.001882
                    166,                  1.238,                0.70514,                 1.2234,                0.77568,                0.74558,                 0.8008,                0.48869,                  1.544,                0.91062,                 1.4469,              0.0018325,              0.0018325,              0.0018325
                    167,                 1.2267,                0.69103,                 1.2192,                0.77561,                0.74534,                0.80112,                0.48817,                 1.5456,                0.91048,                 1.4475,               0.001783,               0.001783,               0.001783
                    168,                 1.2269,                0.68768,                  1.215,                0.77384,                0.75336,                0.80048,                0.48798,                 1.5475,                0.91069,                 1.4481,              0.0017335,              0.0017335,              0.0017335
                    169,                 1.2209,                0.68082,                 1.2119,                0.77311,                0.75332,                0.80049,                0.48826,                 1.5496,                0.91053,                 1.4488,               0.001684,               0.001684,               0.001684
                    170,                 1.2185,                0.67838,                 1.2066,                0.76815,                0.75462,                0.80003,                0.48689,                  1.552,                0.91066,                 1.4495,              0.0016345,              0.0016345,              0.0016345
                    171,                 1.2058,                0.67169,                 1.2012,                0.76932,                0.75688,                0.80026,                0.48746,                 1.5546,                0.91103,                 1.4508,               0.001585,               0.001585,               0.001585
                    172,                 1.2005,                0.66154,                 1.2011,                0.76883,                 0.7542,                0.79988,                0.48648,                 1.5568,                0.91164,                 1.4515,              0.0015355,              0.0015355,              0.0015355
                    173,                 1.1973,                  0.665,                 1.1983,                0.77191,                0.75038,                0.79993,                 0.4869,                  1.559,                0.91159,                 1.4527,               0.001486,               0.001486,               0.001486
                    174,                 1.1909,                0.65596,                 1.1953,                0.77356,                0.74978,                0.79912,                0.48586,                 1.5616,                0.91178,                 1.4538,              0.0014365,              0.0014365,              0.0014365
                    175,                  1.186,                0.65526,                 1.1916,                0.77417,                0.74774,                0.79885,                0.48567,                 1.5634,                0.91173,                 1.4544,               0.001387,               0.001387,               0.001387
                    176,                 1.1829,                0.64919,                 1.1899,                 0.7763,                0.74599,                0.79797,                  0.485,                 1.5656,                0.91263,                 1.4551,              0.0013375,              0.0013375,              0.0013375
                    177,                 1.1759,                0.64495,                 1.1857,                0.77185,                0.75058,                0.79727,                0.48411,                 1.5682,                0.91352,                 1.4565,               0.001288,               0.001288,               0.001288
                    178,                 1.1671,                0.64136,                 1.1829,                0.76961,                0.74946,                0.79657,                0.48324,                 1.5713,                0.91251,                 1.4583,              0.0012385,              0.0012385,              0.0012385
                    179,                 1.1647,                0.63286,                 1.1794,                0.76959,                0.75098,                0.79595,                0.48302,                 1.5734,                0.91287,                 1.4595,               0.001189,               0.001189,               0.001189
                    180,                 1.1588,                 0.6306,                 1.1758,                0.76939,                0.75091,                0.79526,                0.48166,                 1.5752,                0.91339,                 1.4605,              0.0011395,              0.0011395,              0.0011395
                    181,                 1.1518,                0.62343,                 1.1704,                0.77103,                0.75208,                0.79524,                 0.4816,                 1.5771,                0.91342,                 1.4616,                0.00109,                0.00109,                0.00109
                    182,                  1.145,                0.61979,                 1.1697,                0.77123,                0.75196,                0.79398,                0.48117,                 1.5794,                 0.9138,                 1.4628,              0.0010405,              0.0010405,              0.0010405
                    183,                 1.1387,                0.61441,                 1.1659,                0.76197,                0.76137,                0.79219,                0.47983,                 1.5818,                0.91446,                 1.4641,               0.000991,               0.000991,               0.000991
                    184,                 1.1306,                0.61184,                  1.159,                0.76328,                0.76285,                0.79141,                0.47992,                 1.5845,                0.91474,                 1.4655,              0.0009415,              0.0009415,              0.0009415
                    185,                 1.1291,                0.60761,                 1.1581,                0.76534,                0.76142,                0.79078,                0.47915,                 1.5871,                0.91479,                 1.4673,               0.000892,               0.000892,               0.000892
                    186,                   1.12,                0.60432,                  1.156,                0.76868,                0.75645,                0.79017,                0.47817,                 1.5895,                0.91514,                 1.4688,              0.0008425,              0.0008425,              0.0008425
                    187,                 1.1146,                 0.5948,                 1.1504,                0.77266,                0.74717,                0.78989,                0.47745,                 1.5922,                0.91548,                 1.4708,               0.000793,               0.000793,               0.000793
                    188,                 1.1085,                0.58951,                 1.1467,                0.77368,                0.74575,                 0.7898,                0.47714,                 1.5953,                0.91501,                  1.473,              0.0007435,              0.0007435,              0.0007435
                    189,                 1.1042,                0.58545,                  1.147,                0.77299,                0.74637,                0.78966,                0.47657,                 1.5979,                 0.9155,                  1.475,               0.000694,               0.000694,               0.000694
                    190,                 1.0936,                0.58192,                 1.1412,                0.76759,                0.75449,                0.78933,                0.47679,                 1.6007,                0.91553,                 1.4774,              0.0006445,              0.0006445,              0.0006445
                    191,                 1.0989,                0.52846,                 1.1594,                0.76975,                0.75123,                 0.7898,                0.47654,                 1.6034,                0.91743,                 1.4798,               0.000595,               0.000595,               0.000595
                    192,                 1.0802,                0.51338,                 1.1535,                0.77682,                0.74625,                0.78942,                0.47568,                 1.6067,                0.91867,                 1.4829,              0.0005455,              0.0005455,              0.0005455
                    193,                  1.066,                0.51247,                 1.1474,                0.77861,                0.74544,                0.78922,                0.47564,                 1.6096,                0.92106,                  1.486,               0.000496,               0.000496,               0.000496
                    194,                 1.0605,                0.50099,                 1.1417,                0.77806,                0.74482,                0.78776,                0.47567,                  1.612,                0.92251,                 1.4883,              0.0004465,              0.0004465,              0.0004465
                    195,                 1.0476,                0.49416,                 1.1336,                0.78126,                0.74292,                0.78762,                 0.4747,                 1.6147,                0.92417,                 1.4908,               0.000397,               0.000397,               0.000397
                    196,                 1.0409,                0.49504,                 1.1315,                0.79429,                0.72827,                0.78726,                0.47443,                 1.6173,                 0.9264,                 1.4932,              0.0003475,              0.0003475,              0.0003475
                    197,                 1.0302,                 0.4889,                 1.1276,                0.78375,                0.74101,                0.78621,                0.47456,                 1.6198,                  0.928,                 1.4961,               0.000298,               0.000298,               0.000298
                    198,                 1.0229,                0.48137,                 1.1219,                0.80344,                0.72473,                0.78587,                 0.4736,                 1.6218,                0.92978,                 1.4989,              0.0002485,              0.0002485,              0.0002485
                    199,                 1.0143,                0.47712,                 1.1154,                 0.8066,                0.72203,                0.78514,                0.47305,                 1.6241,                0.93171,                 1.5017,               0.000199,               0.000199,               0.000199
                    200,                 1.0059,                0.47572,                 1.1118,                0.81323,                0.71826,                0.78488,                 0.4722,                 1.6268,                0.93357,                  1.505,              0.0001495,              0.0001495,              0.0001495
